company,year,text,label,score,score_diff,all_labels,all_scores,text_short
Mercedes-Benz,2023,1.  Regelmäßigen Austausch mit internen und externen Stakeholdern auf Augenhöhe pflegen.,konkrete Maßnahme,0.7377481460571289,0.539960041642189,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7377481460571289, 0.19778810441493988, 0.06446371972560883]",1.  Regelmäßigen Austausch mit internen und externen Stakeholdern auf Augenhöhe pflegen.
Mercedes-Benz,2023,"Da im bereitgestellten Text nur wenige Informationen zu finden sind, die sich auf Nachhaltigkeitsversprechen beziehen, ist diese Liste entsprechend kurz.",vage Behauptung,0.9983871579170227,0.9971620657015592,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.9983871579170227, 0.001225092215463519, 0.0003877577546518296]","Da im bereitgestellten Text nur wenige Informationen zu finden sind, die sich auf Nachhaltigkeitsversprechen beziehen, ist diese Liste entsprechend ku"
Mercedes-Benz,2023,"1. Die Zusammenarbeit mit verschiedenen Seiten wird fortgeführt, um die Nachhaltigkeitsarbeit zu unterstützen.",konkrete Maßnahme,0.9540264010429382,0.9175203777849674,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9540264010429382, 0.03650602325797081, 0.009467528201639652]","1. Die Zusammenarbeit mit verschiedenen Seiten wird fortgeführt, um die Nachhaltigkeitsarbeit zu unterstützen."
Mercedes-Benz,2023,"2. Ein unabhängiger Beirat für Integrität und Nachhaltigkeit aus Experten der Zivilgesellschaft, Wirtschaft und Wissenschaft wurde eingerichtet.",konkrete Maßnahme,0.6057793498039246,0.3385368883609772,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6057793498039246, 0.2672424614429474, 0.12697823345661163]","2. Ein unabhängiger Beirat für Integrität und Nachhaltigkeit aus Experten der Zivilgesellschaft, Wirtschaft und Wissenschaft wurde eingerichtet."
Mercedes-Benz,2023,1. Das Unternehmen plant den Austausch mit Stakeholdern in Form des »Sustainability Dialogue« fortzusetzen.,konkrete Maßnahme,0.9720447063446045,0.9542236905544996,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9720447063446045, 0.017821015790104866, 0.010134294629096985]",1. Das Unternehmen plant den Austausch mit Stakeholdern in Form des »Sustainability Dialogue« fortzusetzen.
Mercedes-Benz,2023,2. Das Unternehmen strebt eine nachhaltige und wirtschaftlich erfolgreiche Unternehmensführung an.,konkrete Maßnahme,0.9472757577896118,0.9152862951159477,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9472757577896118, 0.03198946267366409, 0.020734786987304688]",2. Das Unternehmen strebt eine nachhaltige und wirtschaftlich erfolgreiche Unternehmensführung an.
Mercedes-Benz,2023,"Hinweis: Die Analyse zeigt, dass der Text nur wenige explizite Nachhaltigkeitsversprechen enthält. Viele Aussagen sind allgemeine Beschreibungen oder Absichtserklärungen ohne konkrete Ziele oder Maßnahmen.",vage Behauptung,0.9988238215446472,0.9980355817242526,"['vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage', 'konkrete Maßnahme']","[0.9988238215446472, 0.000788239820394665, 0.00038792731356807053]","Hinweis: Die Analyse zeigt, dass der Text nur wenige explizite Nachhaltigkeitsversprechen enthält. Viele Aussagen sind allgemeine Beschreibungen oder "
Mercedes-Benz,2023,Hier ist die Liste der Nachhaltigkeitsversprechen:,konkrete Maßnahme,0.9781360626220703,0.966489807702601,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9781360626220703, 0.011646254919469357, 0.010217738337814808]",Hier ist die Liste der Nachhaltigkeitsversprechen:
Mercedes-Benz,2023,1. Transparent über das bisher Erreichte und unsere Pläne für die Zukunft zu informieren.,konkrete Maßnahme,0.7956780791282654,0.6792446672916412,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7956780791282654, 0.11643341183662415, 0.08788854628801346]",1. Transparent über das bisher Erreichte und unsere Pläne für die Zukunft zu informieren.
Mercedes-Benz,2023,Hier sind die extrahierten Nachhaltigkeitsversprechen:,konkrete Maßnahme,0.6895618438720703,0.4316711127758026,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6895618438720703, 0.2578907310962677, 0.0525473989546299]",Hier sind die extrahierten Nachhaltigkeitsversprechen:
Mercedes-Benz,2023,"1.  Die Mercedes-Benz Group strebt danach, nachhaltig Wert zu schaffen - wirtschaftlich, ökologisch und gesellschaftlich.",konkrete Maßnahme,0.9796110987663269,0.9655143413692713,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9796110987663269, 0.014096757397055626, 0.006292158272117376]","1.  Die Mercedes-Benz Group strebt danach, nachhaltig Wert zu schaffen - wirtschaftlich, ökologisch und gesellschaftlich."
Mercedes-Benz,2023,"Ich habe den Text analysiert und die wichtigsten Nachhaltigkeitsversprechen in prägnanten Stichpunkten extrahiert. Da der bereitgestellte Text nur sehr wenige konkrete Aussagen über Nachhaltigkeit enthält, ist die Liste entsprechend kurz.",konkrete Maßnahme,0.7059653997421265,0.48843903839588165,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.7059653997421265, 0.2175263613462448, 0.07650822401046753]",Ich habe den Text analysiert und die wichtigsten Nachhaltigkeitsversprechen in prägnanten Stichpunkten extrahiert. Da der bereitgestellte Text nur seh
Mercedes-Benz,2023,1.  **Umwelt:** Die Mercedes-Benz Group möchte eine nachhaltige Geschäftsstrategie umsetzen.,konkrete Maßnahme,0.9891027212142944,0.9829870131798089,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9891027212142944, 0.0061157080344855785, 0.004781560506671667]",1.  **Umwelt:** Die Mercedes-Benz Group möchte eine nachhaltige Geschäftsstrategie umsetzen.
Mercedes-Benz,2023,Hier sind die Nachhaltigkeitsversprechen des Textes in einer nummerierten Liste:,konkrete Maßnahme,0.825688362121582,0.7283655032515526,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.825688362121582, 0.09732285887002945, 0.07698871940374374]",Hier sind die Nachhaltigkeitsversprechen des Textes in einer nummerierten Liste:
Mercedes-Benz,2023,"1. Die Erwartungen und Ansprüche von Stakeholdern, einschließlich NGOs und der Gesellschaft insgesamt, zu erfüllen.",konkrete Maßnahme,0.6689185500144958,0.4130343794822693,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6689185500144958, 0.25588417053222656, 0.07519730180501938]","1. Die Erwartungen und Ansprüche von Stakeholdern, einschließlich NGOs und der Gesellschaft insgesamt, zu erfüllen."
Mercedes-Benz,2023,2. Die Dekarbonisierung als zentrales Ziel in der nachhaltigen Geschäftsstrategie verankert.,konkrete Maßnahme,0.9996183514595032,0.9993800987576833,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9996183514595032, 0.00023825270181987435, 0.0001433830038877204]",2. Die Dekarbonisierung als zentrales Ziel in der nachhaltigen Geschäftsstrategie verankert.
Mercedes-Benz,2023,Hier sind die Nachhaltigkeitsversprechen in klaren Stichpunkten:,konkrete Maßnahme,0.9995145201683044,0.9991132189170457,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9995145201683044, 0.0004013012512587011, 8.411731687374413e-05]",Hier sind die Nachhaltigkeitsversprechen in klaren Stichpunkten:
Mercedes-Benz,2023,1. Bis 2039 soll die gesamte Mercedes-Benz Neufahrzeugflotte über alle Wertschöpfungsstufen bilanziell CO2-neutral werden.,konkrete Maßnahme,0.920356273651123,0.8667065836489201,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.920356273651123, 0.05364969000220299, 0.025994013994932175]",1. Bis 2039 soll die gesamte Mercedes-Benz Neufahrzeugflotte über alle Wertschöpfungsstufen bilanziell CO2-neutral werden.
Mercedes-Benz,2023,"2. Die Unternehmen Mercedes-Benz Cars und Mercedes-Benz Vans schaffen die notwendigen Voraussetzungen, um vollelektrisch zu werden.",konkrete Maßnahme,0.6504644751548767,0.37070319056510925,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.6504644751548767, 0.27976128458976746, 0.06977424025535583]","2. Die Unternehmen Mercedes-Benz Cars und Mercedes-Benz Vans schaffen die notwendigen Voraussetzungen, um vollelektrisch zu werden."
Mercedes-Benz,2023,Hier ist das Nachhaltigkeitsversprechen aus dem Text:,konkrete Maßnahme,0.9206261038780212,0.8807453513145447,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9206261038780212, 0.03988075256347656, 0.03949318826198578]",Hier ist das Nachhaltigkeitsversprechen aus dem Text:
Mercedes-Benz,2023,"1. Die Mercedes-Benz Group handelt auf Grundlage einer nachhaltigen Geschäftsstrategie, die der Vorstand mit Zustimmung des Aufsichtsrats verabschiedet hat.",konkrete Maßnahme,0.9996802806854248,0.9994276350771543,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9996802806854248, 0.00025264560827054083, 6.707529973937199e-05]","1. Die Mercedes-Benz Group handelt auf Grundlage einer nachhaltigen Geschäftsstrategie, die der Vorstand mit Zustimmung des Aufsichtsrats verabschiede"
Mercedes-Benz,2023,"Es gibt nur ein explizites Nachhaltigkeitsversprechen in diesem Text, da der Rest des Textes eher als Hintergrundinformation oder Beschreibung dient.",vage Behauptung,0.9974943995475769,0.9959073334466666,"['vage Behauptung', 'konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage']","[0.9974943995475769, 0.001587066100910306, 0.000918523408472538]","Es gibt nur ein explizites Nachhaltigkeitsversprechen in diesem Text, da der Rest des Textes eher als Hintergrundinformation oder Beschreibung dient."
Mercedes-Benz,2023,1.  Die Mercedes-Benz Group berücksichtigt in ihrer nachhaltigen Geschäftsstrategie regulatorische Anforderungen und anerkannte internationale Rahmenwerke.,konkrete Maßnahme,0.9237545728683472,0.884812917560339,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.9237545728683472, 0.038941655308008194, 0.037303823977708817]",1.  Die Mercedes-Benz Group berücksichtigt in ihrer nachhaltigen Geschäftsstrategie regulatorische Anforderungen und anerkannte internationale Rahmenw
Mercedes-Benz,2023,2.  Sie trägt die Erwartungen externer und interner Stakeholder sowie globale Trends bei der Entwicklung ihrer Nachhaltigkeitsstrategie Rechnung.,konkrete Maßnahme,0.9511871933937073,0.9220506493002176,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9511871933937073, 0.029136544093489647, 0.01967630349099636]",2.  Sie trägt die Erwartungen externer und interner Stakeholder sowie globale Trends bei der Entwicklung ihrer Nachhaltigkeitsstrategie Rechnung.
Mercedes-Benz,2023,"3.  Regelmäßige Wesentlichkeitsanalysen dienen dazu, strategische Handlungsfelder zu identifizieren.",konkrete Maßnahme,0.7580140829086304,0.6133445650339127,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7580140829086304, 0.1446695178747177, 0.09731640666723251]","3.  Regelmäßige Wesentlichkeitsanalysen dienen dazu, strategische Handlungsfelder zu identifizieren."
Mercedes-Benz,2023,"1. Die Mercedes-Benz Group orientiert sich an den SDGs (Sustainable Development Goals) der Vereinten Nationen, insbesondere an den Zielen 8, 9 sowie 11 bis 13.",konkrete Maßnahme,0.9923659563064575,0.9876245111227036,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9923659563064575, 0.004741445183753967, 0.002892731688916683]","1. Die Mercedes-Benz Group orientiert sich an den SDGs (Sustainable Development Goals) der Vereinten Nationen, insbesondere an den Zielen 8, 9 sowie 1"
Mercedes-Benz,2023,"2. Das Unternehmen konzentriert sich auf die Bereiche der Nachhaltigkeitsziele, in denen es einen Mehrwert schaffen kann.",konkrete Maßnahme,0.9994199872016907,0.9989697150012944,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9994199872016907, 0.00045027220039628446, 0.00012976324069313705]","2. Das Unternehmen konzentriert sich auf die Bereiche der Nachhaltigkeitsziele, in denen es einen Mehrwert schaffen kann."
Mercedes-Benz,2023,3. Die Mercedes-Benz Group diskutiert die wesentlichen Handlungsfelder unter Einbindung relevanter Stakeholder-Gruppen.,konkrete Maßnahme,0.5688856244087219,0.21908923983573914,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.5688856244087219, 0.3497963845729828, 0.0813179612159729]",3. Die Mercedes-Benz Group diskutiert die wesentlichen Handlungsfelder unter Einbindung relevanter Stakeholder-Gruppen.
Mercedes-Benz,2023,"Hier sind die Nachhaltigkeitsversprechen in klaren, prägnanten Stichpunkten:",konkrete Maßnahme,0.9995923638343811,0.9992846514796838,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9995923638343811, 0.0003077123546972871, 9.989956743083894e-05]","Hier sind die Nachhaltigkeitsversprechen in klaren, prägnanten Stichpunkten:"
Mercedes-Benz,2023,1. Entkoppelung des Ressourcenverbrauchs vom Wachstum des Geschäftsvolumens.,konkrete Maßnahme,0.6569035649299622,0.40793608129024506,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.6569035649299622, 0.2489674836397171, 0.09412898123264313]",1. Entkoppelung des Ressourcenverbrauchs vom Wachstum des Geschäftsvolumens.
Mercedes-Benz,2023,2. Beitrag zur Verbesserung der Lebensqualität in der Stadt durch nachhaltige Mobilitäts- und Verkehrslösungen.,konkrete Maßnahme,0.9895774722099304,0.98123874142766,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9895774722099304, 0.008338730782270432, 0.002083797939121723]",2. Beitrag zur Verbesserung der Lebensqualität in der Stadt durch nachhaltige Mobilitäts- und Verkehrslösungen.
Mercedes-Benz,2023,"3. Entwicklung automatisierter Fahrsysteme, um unfallfreies Fahren zu erreichen.",konkrete Maßnahme,0.7950280904769897,0.6495340317487717,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7950280904769897, 0.14549405872821808, 0.059477850794792175]","3. Entwicklung automatisierter Fahrsysteme, um unfallfreies Fahren zu erreichen."
Mercedes-Benz,2023,Ich habe die Wiederholungen entfernt und mich auf konkrete Absichten und Ziele im Bereich Umwelt und Soziales konzentriert.,konkrete Maßnahme,0.9991094470024109,0.9986092459294014,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9991094470024109, 0.0005002010730095208, 0.0003903186006937176]",Ich habe die Wiederholungen entfernt und mich auf konkrete Absichten und Ziele im Bereich Umwelt und Soziales konzentriert.
Mercedes-Benz,2023,"Hier sind die Nachhaltigkeitsversprechen, die ich aus dem Text extrahiert habe:",konkrete Maßnahme,0.8735854029655457,0.808588519692421,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.8735854029655457, 0.0649968832731247, 0.06141773983836174]","Hier sind die Nachhaltigkeitsversprechen, die ich aus dem Text extrahiert habe:"
Mercedes-Benz,2023,1. Die Mercedes-Benz Group übernimmt Verantwortung und setzt sich für die Wahrung der Menschenrechte entlang der eigenen automobilen Wertschöpfungskette ein.,konkrete Maßnahme,0.7580693960189819,0.6255625486373901,"['konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage', 'vage Behauptung']","[0.7580693960189819, 0.1325068473815918, 0.10942375659942627]",1. Die Mercedes-Benz Group übernimmt Verantwortung und setzt sich für die Wahrung der Menschenrechte entlang der eigenen automobilen Wertschöpfungsket
Mercedes-Benz,2023,2. Der verantwortungsvolle Umgang mit Kundendaten ist ein wichtiger Aspekt nachhaltiger digitale Produkte und Services.,konkrete Maßnahme,0.9477121829986572,0.9055714942514896,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9477121829986572, 0.04214068874716759, 0.010147075168788433]",2. Der verantwortungsvolle Umgang mit Kundendaten ist ein wichtiger Aspekt nachhaltiger digitale Produkte und Services.
Mercedes-Benz,2023,"Hinweis: Es gibt nur zwei explizite Nachhaltigkeitsversprechen im Text, daher ist die Liste entsprechend kurz.",vage Behauptung,0.982811689376831,0.9668014254420996,"['vage Behauptung', 'konkrete Maßnahme', 'fragwürdige Nachhaltigkeitsaussage']","[0.982811689376831, 0.016010263934731483, 0.0011780436616390944]","Hinweis: Es gibt nur zwei explizite Nachhaltigkeitsversprechen im Text, daher ist die Liste entsprechend kurz."
Mercedes-Benz,2023,"1. Die Mercedes-Benz Group strebt danach, durch die Etablierung von Strukturen mit Richtlinien und Prozessen das Fundament für integres Verhalten in allen Bereichen zu schaffen.",konkrete Maßnahme,0.9992766380310059,0.9987704560626298,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9992766380310059, 0.0005061819683760405, 0.00021728135470766574]","1. Die Mercedes-Benz Group strebt danach, durch die Etablierung von Strukturen mit Richtlinien und Prozessen das Fundament für integres Verhalten in a"
Mercedes-Benz,2023,"2. Der Konzern möchte Mitarbeitende individuell befähigen, Integrität zu verstehen und ethisch sowie nachhaltig zu handeln.",konkrete Maßnahme,0.9398058652877808,0.8960326127707958,"['konkrete Maßnahme', 'vage Behauptung', 'fragwürdige Nachhaltigkeitsaussage']","[0.9398058652877808, 0.04377325251698494, 0.016420889645814896]","2. Der Konzern möchte Mitarbeitende individuell befähigen, Integrität zu verstehen und ethisch sowie nachhaltig zu handeln."
